,epoch,acc,precision,recall,pred_acc_member,pred_acc_non_member,true_member,false_member,true_non_member,false_non_member
769,770,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
770,771,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
771,772,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
772,773,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
773,774,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
774,775,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
775,776,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
776,777,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
777,778,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
778,779,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
779,780,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
780,781,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
781,782,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
782,783,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
783,784,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
784,785,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
785,786,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
786,787,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
787,788,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
788,789,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
789,790,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
790,791,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
791,792,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
792,793,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
793,794,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
794,795,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
795,796,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
796,797,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
797,798,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
798,799,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
799,800,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
800,801,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
801,802,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
802,803,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
803,804,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
804,805,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
805,806,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
806,807,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
807,808,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
808,809,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
809,810,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
810,811,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
811,812,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
812,813,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
813,814,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
814,815,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
815,816,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
816,817,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
817,818,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
818,819,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
819,820,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
820,821,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
821,822,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
822,823,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
823,824,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
824,825,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
825,826,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
826,827,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
827,828,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
828,829,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
829,830,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
830,831,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
831,832,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
832,833,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
833,834,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
834,835,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
835,836,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
836,837,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
837,838,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
838,839,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
839,840,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
840,841,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
841,842,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
842,843,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
843,844,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
844,845,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
845,846,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
846,847,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
847,848,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
848,849,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
849,850,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
850,851,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
851,852,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
852,853,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
853,854,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
854,855,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
855,856,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
856,857,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
857,858,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
858,859,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
859,860,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
860,861,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
861,862,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
862,863,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
863,864,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
864,865,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
865,866,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
866,867,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
867,868,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
868,869,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
869,870,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
870,871,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
871,872,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
872,873,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
873,874,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
874,875,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
875,876,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
876,877,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
877,878,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
878,879,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
879,880,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
880,881,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
881,882,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
882,883,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
883,884,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
884,885,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
885,886,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
886,887,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
887,888,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
888,889,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
889,890,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
890,891,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
891,892,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
892,893,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
893,894,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
894,895,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
895,896,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
896,897,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
897,898,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
898,899,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
899,900,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
900,901,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
901,902,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
902,903,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
903,904,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
904,905,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
905,906,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
906,907,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
907,908,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
908,909,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
909,910,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
910,911,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
911,912,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
912,913,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
913,914,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
914,915,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
915,916,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
916,917,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
917,918,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
918,919,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
919,920,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
920,921,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
921,922,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
922,923,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
923,924,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
924,925,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
925,926,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
926,927,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
927,928,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
928,929,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
929,930,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
930,931,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
931,932,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
932,933,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
933,934,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
934,935,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
935,936,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
936,937,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
937,938,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
938,939,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
939,940,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
940,941,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
941,942,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
942,943,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
943,944,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
944,945,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
945,946,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
946,947,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
947,948,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
948,949,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
949,950,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
950,951,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
951,952,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
952,953,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
953,954,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
954,955,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
955,956,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
956,957,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
957,958,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
958,959,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
959,960,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
960,961,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
961,962,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
962,963,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
963,964,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
964,965,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
965,966,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
966,967,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
967,968,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
968,969,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
969,970,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
970,971,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
971,972,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
972,973,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
973,974,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
974,975,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
975,976,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
976,977,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
977,978,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
978,979,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
979,980,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
980,981,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
981,982,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
982,983,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
983,984,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
984,985,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
985,986,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
986,987,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
987,988,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
988,989,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
989,990,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
990,991,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
991,992,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
992,993,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
993,994,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
994,995,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
995,996,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
996,997,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
997,998,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
998,999,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
999,1000,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
